INCITS,State,County,Other,Unnamed,Road,Street,County Road,Avenue,Drive,State Highway,State Route,U.S. Highway,Lane,Highway,Interstate,State Road,County Highway,Trail,National Forest System Road,Court,Boulevard,Way,Farm to Market Road,Circle,Place,Parkway,Loop,Township Road,Terrace,Forest,Freeway,Pike,Forest Service Road,Creek,Old Highway,Expressway,Ridge,Run,Hollow,Alley,Old U.S. Highway,Cove,Bureau of Land Management Road,Park,Point,Hill,Path,Viaduct,Fork,Crossing,Bypass,Trace,River,Canyon,Spur,Pass,Branch,Route,Lake,Prairie,View,Vista,Bend,Valley,Mountain,Heights,Square,Ranch,Plaza,Bridge,Landing,Row,Grove,Spring,Glen,Pine,Walk,Estates,Springs,Camp,Village,Hills,Flat,Mount,Lodge,Center,Island,Meadows,Manor,Rue,Estate,Crescent,Bluff,Causeway,Fort,Green,Key,Gateway,Club,Station,Mill,Meadow,Knoll,Roads,Top Street Type
13181,GA,Lincoln County,1.6738197763193425,170.2154355845542,239.84854007030773,13.056317296977287,2.1439228055081543,5.475336325130305,43.97434592384636,0.0,76.27510054279631,12.779582509583799,10.739588999646305,48.00001640674616,0.0,0.0,0.0,1.361971774187631,0.0,4.71121561607886,0.0,9.375241798562016,0.0,9.208903162577458,0.562930516280968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449984454702913,0.0,0.0,0.0,0.25880256084334363,0.0,0.0,0.0,1.7162903133864362,0.0,0.0,0.5354542529046071,0.0,0.0,0.0,0.0,0.0,0.0,0.47010468559789065,0.0,0.0,5.360211341556324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30423672038830063,0.0,0.0,0.33775050760228675,0.0,0.0,0.0,0.0,0.3665826138648123,0.0,0.0,0.0,0.0,0.0,0.0,1.0717761869791804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477635234861597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056365035882370865,0.0,Road
13183,GA,Long County,23.634285865455457,575.907668931059,439.7148606971517,30.165365390013047,6.353430880138895,2.648220831290856,17.333196853516537,0.0,76.68462749337719,77.43935947360947,25.208620411708086,15.13401714051885,0.0,0.0,0.0,3.574073784520423,0.0,3.90918993687723,1.4332148095833706,6.875898178823395,0.0,5.8387707933931905,4.174445034320269,0.0,15.712405359623759,0.0,0.15082954676505483,0.2815323379593327,0.0,0.0,0.0,0.30434613536483984,0.0,0.0,0.3827923893587076,3.6781490529795198,0.0,0.0,0.0,0.3811239785083088,0.0,0.1529651895041737,0.0,2.1761460360376974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067140087806132,0.5577791322512118,0.0,0.5173176407769922,0.0,0.08159983889832563,0.0,0.0,0.6425879083727102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067140087806132,0.3410752214003625,0.0,0.0,0.0,0.0,0.0,0.8161473384759501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7164502280245413,Road
13185,GA,Lowndes County,5.794777791412962,57.28230849989611,721.803333765525,143.43726281111768,30.053725100112462,53.6738276309911,205.5053111010805,0.0,269.6956533102633,140.9705509098974,72.4538496363679,34.19820198020754,62.05957256219565,0.0,0.0,15.915097337660836,0.0,5.278980807882803,8.96447024327341,20.039673352895946,0.0,77.94429583659,15.631676255733431,0.7475169000117188,0.7344814792355902,0.0,1.5118650041325479,1.7640775440419632,0.0,0.0,0.0,0.285633938964108,0.0,0.0,0.6330663650696037,3.8593251348129147,0.5972948732888783,0.260416986633026,10.12774492931174,0.24962340250071405,0.0,0.0,1.7396718198186465,0.3948455236613352,0.0,0.0,0.0,4.688087124248442,0.0,0.35051740697023015,0.049631601320070454,0.0,0.0,0.08077696233191643,0.07764937522761553,0.0,0.3649230205540868,0.0,0.0,0.0,1.441285704842493,0.0,0.0,0.20315031708934994,0.0,0.0,0.0,0.0,0.0,0.0,0.7773711049838962,0.0,0.6974158741746765,0.0,0.11858127061282431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024445408026543613,0.0,0.0,0.36339346715197013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13187,GA,Lumpkin County,15.916506314216145,105.50869345639114,433.301624494883,10.994313831853326,16.692132855167273,3.13463097895324,101.87323330360621,0.0,114.17611874058746,43.244929835338205,51.988330108947096,31.433442019558516,0.0,0.0,0.0,36.387089110920904,0.0,10.954523510303046,0.7909465952943227,15.708378589582106,0.0,19.544668954699393,5.870263674074486,9.585746645734705,0.8383575340899212,0.0,1.8010948984896429,1.7395785946447748,0.0,0.0,0.2683512267089789,1.0985907867315934,0.0,0.0,9.720959737235342,5.085690586445462,3.0210055193259273,0.0,0.0,2.2051913010689033,0.0,0.0,1.8817711686067007,1.399769543461083,1.5639959239159509,1.5822177397642827,0.0,0.5922782269794724,0.0,3.4372228565399436,0.0,0.0,0.0,1.0070283331869931,0.0,0.0,0.14934614988765846,0.0,1.9503098269512207,0.0,0.2173566495594942,0.31933612834225444,2.2121805688949356,0.5632702832011501,0.1894878802523018,0.0,0.0,0.0,0.1337336504714749,0.0,0.42463325819747905,0.0,0.0,0.0,0.20356422030595686,0.0,0.28214078526412717,0.18967361140742575,0.0,0.0,0.0,0.44517619800993175,0.0,0.0,0.0,0.6787505974663536,0.0,0.0,0.0,0.0,1.333515927607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14776178034238835,0.0,Road
13189,GA,McDuffie County,2.6260531805167697,220.28075514836388,374.24745591360306,40.16566942369168,0.368377517741276,6.886358868443603,58.61419914859057,0.0,123.74801308044165,47.10535293223379,10.640778697234497,22.17424410536783,24.28548483606602,0.0,0.0,0.8828594160596941,0.0,0.8673715875574453,0.2324696848717188,1.805544189749338,0.0,10.760844990551023,0.18213298853302246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437039405965096,0.0,0.5086784834784652,0.0,0.3071870560740722,0.0,0.0,0.0,0.0,0.0,0.0,14.90553220044254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547043691549543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21759226181106311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486678424824529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067189014221891,0.0,0.0,0.0,0.0,Road
13191,GA,McIntosh County,21.607680333955734,408.1825201555577,428.3924301157033,34.346774117637764,1.4078633530749478,5.272942297464525,66.39567106663048,0.0,124.14331006677911,23.016586032936086,24.25152780096732,2.902558931928538,44.07803977302049,0.0,0.0,3.1943790763941635,0.0,2.587972884802919,2.8283144571582954,27.61491509611981,0.0,4.494079951165449,8.259278320274165,0.0,6.367970513065618,0.0,0.719699553587721,0.0,0.0,0.0,0.0,0.0,0.38974324607688465,0.0,0.0,0.35839303003483713,0.0,0.2877191590768538,0.0,1.9828943538813004,0.0,0.4924002334672244,0.5291116175471139,0.28035744151015324,0.0,0.0,0.0,0.0,0.0,0.6750432200092871,0.0,0.0,1.014527068144773,0.0,0.0,0.0,0.14833073347982215,0.0,0.20557786270724726,0.0,0.06293627890929494,0.0,0.0,0.0,0.02052131112906828,0.0,0.0,0.0,0.1997829824908253,0.1624712743050863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239524754897738,0.0,0.0,0.0,0.1374884105132495,0.0,0.19743024038144671,0.6347892544916449,0.0,0.0,0.0,0.0,0.04469275466470461,0.0,0.0,0.0,0.0,0.0,Road
13193,GA,Macon County,2.383915195610939,214.52098856833433,465.87442614148046,66.17170448349,163.07668819128202,7.874536702490721,22.29523720494515,2.3720309577020187,150.58169282170275,0.0,15.923552045479473,4.425679172077625,0.0,0.0,0.0,0.0,0.0,1.768614802558981,2.0845664829815562,0.1461743067759916,0.0,3.1558771101520318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7575974240764565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421167455463811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1310979721071786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13195,GA,Madison County,14.405557902834401,224.4976757729011,582.9660118544554,29.654377098692628,8.434911097952568,23.513348326070048,50.19764365078058,0.0,147.74577883070106,18.492122301080865,29.094786620825932,26.230864833103784,0.0,0.0,0.0,4.189942275941451,0.0,3.4863222203808286,0.7162858810743391,3.3588038680253476,0.0,13.159480798123825,1.0919170285925688,0.0,0.0,0.0,0.0,0.6084685738149785,0.0,0.0,0.0,0.0,1.9487132200577055,0.0,0.6088040727211316,0.6754913745436184,0.12326126757748321,0.16923997784054295,0.0,0.0,0.0,0.7824105574243005,0.3392086041349571,0.048700274131225754,0.0,0.0,0.0,0.0,0.0,0.0,0.1285941889077062,0.0,0.0,0.0,0.0,0.0,0.0,0.17443385533260633,0.0,0.0,0.4688220058931497,0.0,0.0,0.15428452195406367,0.015995697524057797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10645704167820555,0.0,0.0,0.0,0.3123665581374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666999967481419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792019796677649,0.0,0.0,0.0,Road
13197,GA,Marion County,3.0044632209490945,328.01500326187863,343.6443268783398,7.549849653207506,284.6284154592059,7.726070860693133,21.292789808612238,0.0,131.56050895222384,0.0,21.497295243911417,7.4072007549043475,0.0,0.0,0.0,5.974874982652993,0.0,4.264143633322749,0.7333008814468489,1.0146638930138723,0.0,1.2929992868524556,2.7312136940270584,0.0,2.969015296865166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0721041132708504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07599820636601719,0.0,0.0,0.0,0.08644971022523641,0.0,0.0,0.0,0.0,0.0,0.15529678573271302,0.6404004393727325,0.0,0.0,0.0,0.0,0.9941264322382324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13199,GA,Meriwether County,0.8337820780615975,209.58220089878378,619.390509871427,70.52728514466857,2.4431152179313123,7.152348835618138,32.41310460559677,1.9798358533911575,179.32706100041,28.938124349556666,31.111448016740358,75.658689514782,8.907878608734485,0.0,0.0,3.010512436538617,0.0,3.418577370139251,1.3963097355817444,2.4268717222674616,0.0,15.953571246170796,1.6133502665144404,14.990743725452413,0.16680304575985716,0.0,0.0,0.0,0.0,0.0,0.0,0.7647894624155581,0.0,0.0,0.029475323138505722,0.0,0.0,0.20615382577744434,0.0,0.0,0.0,0.0,0.0,0.12101370786339417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758823928869031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843263610778324,0.28082124120973107,0.0,0.11775104565524508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5209051809462718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686658788331725,0.0,0.0,0.0,0.0,Road
13201,GA,Miller County,4.041090622547808,56.558945306861446,410.2203283092683,27.677001700726052,30.650844094256485,0.14951853751806035,6.145177286348266,0.0,92.52349234500585,28.385635082244796,6.119584771961306,0.0,0.0,0.0,0.0,0.25541687730729956,0.0,0.0,0.0,0.26160702342413705,0.0,0.1657903790346814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4824126165498683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385507056748758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13205,GA,Mitchell County,20.196117419824258,112.86441921327442,630.0793836077253,76.03209615952808,3.467086667045024,8.716303588390762,13.791157021705818,16.956724001766535,254.10385623469628,58.15430077467841,36.86873356669539,24.263020468656613,0.0,0.0,0.0,2.790429276167291,0.0,0.4883687972013804,1.4474723458896412,3.2924105572754243,0.0,3.2947246176273257,0.699502836331368,0.0,4.038242194448905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25797723266180045,0.28805453439750905,0.0,0.9354996071213152,0.0,0.18668870046465913,0.0,0.2431976152049638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457463185396776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18565681973944584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13207,GA,Monroe County,0.3133752553700374,199.5210959705807,436.8141017305822,25.064434219203157,0.8452888336500389,6.394827414656635,85.16940174883166,0.0,184.5405455384163,45.48698849840592,16.828333447442994,15.54277543129054,56.9926219798796,0.0,0.0,6.702860213411792,0.0,7.2899818715993145,1.335980283163483,7.813731615026817,0.0,12.5858052448772,5.668940075529836,1.2793116707737848,4.98538829535731,0.0,1.0445914717511149,0.2717907031960195,0.0,0.0,0.0,0.4780888749910263,0.6532068696965703,0.0,1.2961645231565766,2.499245746022377,0.0,0.6910682110080946,0.0,0.16206723209130297,0.0,0.0,0.07315969034834068,0.22862597439988008,0.24705403997564462,0.0,0.0,0.016211888183646925,0.0,0.2200313179469761,1.6847118002940356,0.0,0.0,0.4307930962331151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098098657734321,0.45167045091729485,0.0,0.0,0.0,0.0,0.743669657045169,0.0,0.0,0.0,0.30441901357005163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26676302188224177,0.0,0.25026838170899607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13209,GA,Montgomery County,2.307674051227923,78.31504703257973,302.7794938624585,62.50628218754081,249.4430702509484,5.820646638221459,16.199399019907162,0.0,87.5925682350118,39.46666444937221,30.892033896838303,2.8771401970050228,0.0,0.0,0.0,0.2054013462212949,0.0,0.5705523517986932,0.0,0.9374186839647409,0.0,6.420213131204537,0.6180993561668136,0.0,0.3912526190793522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252625136830236,0.5586906951966875,0.25672408112023287,0.18398417631726244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671484501104371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657737921650302,0.0,0.0,0.0,0.44545898704247255,0.0,0.0,0.0,0.0,Road
13211,GA,Morgan County,11.003101366378466,354.0057495918112,431.5217445052319,31.982856584893685,0.0,5.477230573862974,23.121860308779837,0.0,125.16526809223225,78.3540633004591,35.603522027547704,62.362076067542226,48.42232207097169,0.0,0.0,11.439644025241341,0.0,4.6031269742708645,1.0908840353401579,5.951467549145996,0.0,4.3284242261099415,0.5799409963287755,0.6160296742004596,0.7190249007608482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16597891698339312,0.0,0.0,0.2545384333550927,0.0,0.5831792686666721,0.0,0.0,0.22458125663335746,0.08425467624000951,0.0,0.0,0.0,0.9425214584974183,8.334086747248987,1.3401835595112497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24785455105030385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13213,GA,Murray County,3.3203272026731323,192.23806916157125,419.1282763886621,19.109022926698543,0.6716765932618083,16.319150847111583,57.593864788469105,0.0,129.37544497620962,48.948858883783714,16.652457557016948,0.2917956899391394,0.0,0.0,0.0,4.692016979122892,0.8628760800783951,1.5629364248869275,3.0269130339617107,7.026832766457018,0.0,17.255515577669176,1.3855331696828654,2.429019571570437,2.323262990562899,0.0,0.0,0.0,0.0,0.0,8.294544186438117,0.0,22.25517126630126,0.0,0.6627123622386148,0.15341927191299137,0.051216963195880975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20848992505514558,0.0,0.0,0.0,0.0,0.44781935405398626,0.0,0.0,0.0,1.815589039373282,0.0,0.0,0.0,0.0,0.5002321086805145,0.0,0.619786340730022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191207377347482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13215,GA,Muscogee County,4.967356669162633,294.4133685224257,406.30206709627214,139.66820444793908,0.0,146.46339837396505,332.22108947841286,0.0,175.82127457355278,109.6726623062032,32.07469328933679,18.58043816887442,28.91385386935987,0.0,0.0,14.165988986250195,0.0,58.82633029411913,13.884598226628352,22.998449170276775,0.0,11.998458679724234,4.619471318255498,32.12305904577892,11.435333095386408,0.0,0.17423950963408075,0.0,0.0,0.0,0.0,0.0,0.0,22.229427185310037,0.45348206984925377,0.41046978737811946,0.0,0.6078760243391984,0.0,0.2969887768191852,0.0,0.0,0.2639543551312902,0.6575734632872956,0.0,0.0,0.0,0.0,0.0,10.744219841541048,0.0,0.0,10.554031196818702,0.0,0.1466603738074012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16962192457532646,0.10163597205201032,0.0,0.0,0.11685540399320864,0.0,0.0,0.0,0.0,0.2931356581522826,0.0,0.2038932700697734,0.2984825726611317,0.08309469583694427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13217,GA,Newton County,8.019710611242004,55.17426130888732,407.5446480426759,81.06865695817422,7.7070490097248125,26.86481028022676,181.81126838128068,0.0,155.55371436899017,21.985754798530834,64.58735611351692,9.060001477435158,30.088956596225863,0.0,0.0,31.173522357044483,0.0,41.424475641801436,14.203339052667218,39.95864639524502,0.0,47.00108374396456,8.589651338263971,13.684808788011793,0.118917846413528,0.0,6.813058694534767,0.623998644492129,0.0,0.0,0.0,0.3787347920788322,1.3012693758519833,0.0,2.954558980237184,1.2074175169061112,0.05050628340076028,1.3483743331401126,0.0,1.5644408721326335,0.0,0.7116386856495025,1.5486489246392066,0.0,0.0,0.0,0.0,1.810505681188366,0.0,8.88875939538305,0.0,0.0,0.0,1.2444374859068033,0.0,0.0,0.04634558806532643,0.0,0.24906137315076998,0.0,0.4172855097279425,0.035547159275612396,0.0,0.300246453398232,0.10461106794031051,0.0,0.0,0.0,1.3406331379171474,0.4106623356283807,0.0,0.0,0.0,0.0,4.6050760800858175,0.0,0.0,0.0,0.0,0.0,0.14715752771110133,0.017510021489324942,0.0,0.0,0.0,5.56162087358946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4825603256150244,0.0,0.0,0.0,0.0,0.6331296898651065,0.0,0.0,0.0,Road
13219,GA,Oconee County,7.432896521516203,80.36779167659049,299.434447397132,10.754065039692248,0.0,8.27735994763622,93.30098213629034,0.0,85.94627156469824,74.96786012439654,29.109441929230293,40.72136292084523,0.0,0.0,0.0,10.111034470610555,0.0,16.565219724615503,4.232384857871191,10.968700093929693,0.0,17.690129841172727,7.419994847066531,6.031986899272014,0.13379158912639613,0.0,3.572915532233779,0.0,0.0,0.0,0.0,0.8628667796423594,0.0,0.0,4.753270968802261,2.552578658102612,0.0,0.0,0.0,0.0,0.0,0.5399234447840954,1.3472486160293347,0.2513645165667218,0.0,0.0,0.0,2.623164169121711,5.003217600480451,0.621723572231853,0.0,0.0,0.0,0.9846306732732437,0.10028168525940563,0.0,0.0,0.0,0.0,0.0,2.1463750292020682,0.0,0.0,0.0,0.5327658346257967,0.0,0.0,0.0,0.0,0.07917020529316564,0.0,0.0,0.8344902211947669,0.0,0.9059921992217599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703938241198432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444220892220292,0.0,0.0,0.0,Road
13221,GA,Oglethorpe County,7.834241737682843,405.536507021095,526.514191384857,25.148220571666876,1.467610235144506,2.942783390430278,31.703411944019226,0.0,77.1021027142494,18.44432209011752,37.63109758089726,0.0,0.0,0.0,0.0,6.241378430122811,2.2264552484555393,2.9741483855313637,0.24880887711554223,1.717983213100214,0.0,12.473981541719695,6.4569672072874384,0.0,2.924313473177773,0.0,0.0,0.0,0.0,0.0,0.0,1.2142233785898806,0.0,0.0,1.0721522392523697,1.996390010011793,0.7267071920152811,0.0,0.0,0.0,0.0,0.0,0.2385909749648693,0.365239416636844,0.0,0.0,0.0,1.4221444660007132,0.0,0.0,0.0,0.0,0.0,0.0,1.5288622494326332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882786135803529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Road
13223,GA,Paulding County,9.888188103362442,18.460245844480024,471.80191005756484,16.609816714792196,0.0,12.912735936092906,245.2573420205821,0.0,154.4804590212462,33.230043493422166,91.94848926489306,86.50757395179731,0.0,0.0,0.0,49.84326668751482,0.0,67.01899333552927,18.62696978440345,67.48605117918095,0.0,40.44297277567179,20.53859563845971,46.36377665201775,8.624119721613184,0.0,2.5689909945454814,0.0,0.0,0.0,0.0,2.7340804478470093,0.0,0.0,4.357708800732279,4.251119905850617,1.287013524260098,0.0,0.0,3.1238130112830444,0.0,0.5134334311987676,4.096032275151735,0.0,60.021360417628465,0.0,0.0,15.919866366263252,0.0,6.681954421945949,0.09432779436241572,0.0,0.040810926749255155,8.050003558709223,0.1401448133728259,0.0,0.0,0.0,3.119477476794886,0.0,2.2785342041869687,0.0,0.0,0.02675623535091615,0.05181015223910455,0.32221491886023623,0.12839988419946466,0.13501391134604906,1.8611608305942782,0.0,5.236252713902609,0.0,1.7363817409462032,0.0,4.010246553737086,0.0,0.0,0.0,0.0,0.2504741089142972,0.0,0.0,0.0,0.0,0.0,0.2419615803167051,0.0,0.0,0.0,0.12225968956614125,0.13569412380025503,0.0,0.0,0.10828574430336911,0.0,0.0,0.0,0.0,0.29407957996913475,0.0,0.9770151203528527,0.0,Road
13225,GA,Peach County,3.119136536067525,115.18438651619071,211.81386598734875,40.229524575558656,3.948682209387201,9.639084252531326,67.00376592287634,0.0,94.62097771937366,11.25290508900359,13.046192586670818,0.5760045376920859,22.242417623758705,0.0,0.0,6.112379864078726,0.0,9.329736959437058,9.120316558820138,7.040860531363524,0.0,13.13925561665444,0.6606179486297062,22.399792785301113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775623908456986,0.0,0.014991978454285997,0.7224752572259424,0.0,0.2444657344276026,0.0,0.0,0.05104644963422284,0.0,0.0,0.0,0.0,0.0,0.0,0.81205330896373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809314751151874,0.0,0.6704535373977886,0.0,0.19790909787233804,0.3206137160992717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4625412155208618,0.02254920537889235,0.0,0.0,0.0,0.0,0.22194005801324362,0.13091435234403756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39842194649808216,0.0,0.0,0.0,0.0,0.0,Road
13227,GA,Pickens County,9.502059597327596,52.81129414900483,414.48483291595636,33.974277933879634,0.0,7.8272864385647445,93.54728650660788,3.2330816816474295,163.49153640804204,0.0,49.741755770179346,52.944748458846824,1.063967226458169,0.0,0.0,52.31588291298262,0.0,24.534304589394985,3.6697362822725004,29.430799659524936,0.0,16.955746570697833,2.9139399349368547,18.51837866405099,4.265066519873185,0.0,0.6275076324647038,0.0,0.0,0.0,0.0,0.4099882889009177,0.15580596335517677,0.0,11.761954439292847,3.0010340438974246,1.0701857071384635,0.0,0.0,0.45421995321456227,0.0,0.757431895321029,3.457831638304367,0.5771615646957007,2.567499240654494,0.0,0.0,0.6754866671643035,0.0,5.777957502687091,0.0,0.0,0.0,1.9697989995260836,0.0,0.0,0.13914112238150825,0.0,0.7053823689574618,2.1849533176794527,1.1376738027263205,0.4031657640803817,0.4419463249413186,1.3093878237671746,0.0,0.0,0.0,0.0,0.0,0.0,0.06830751542289164,0.0,0.4012773227696754,0.7658765570798958,1.3669490905633126,0.0,0.0,0.0,0.14179441348361074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20635443972746914,0.5075651005248085,0.0,0.4181709593742191,0.0,Road
